"B02001_001" "B02001_002" "B02001_003" "B02001_004" "B02001_005" "B02001_006" "B02001_007" "B02001_008" "B02001_009" "B02001_010"
"ZCTA5 01515" 2058 1992 22 0 0 0 0 44 0 44
"ZCTA5 01516" 8372 8228 33 34 14 0 0 63 0 63
"ZCTA5 01518" 2972 2870 3 0 13 0 0 86 0 86
"ZCTA5 01519" 6431 6194 8 0 188 0 0 41 0 41
"ZCTA5 01520" 14156 13510 65 12 415 26 23 105 21 84
"ZCTA5 01521" 2595 2493 25 0 41 0 0 36 0 36
"ZCTA5 01522" 3041 2971 30 0 40 0 0 0 0 0
"ZCTA5 01523" 7329 6100 581 25 137 0 301 185 23 162
"ZCTA5 01524" 6841 6557 76 6 194 0 2 6 0 6
"ZCTA5 01525" 203 203 0 0 0 0 0 0 0 0
"ZCTA5 01527" 13216 12608 50 0 373 0 81 104 21 83
"ZCTA5 01529" 3154 3027 57 0 0 0 14 56 19 37
"ZCTA5 01531" 1124 1105 0 0 5 0 10 4 4 0
"ZCTA5 01532" 14180 12450 85 15 1071 0 212 347 116 231
"ZCTA5 01534" 5142 5027 32 0 48 0 12 23 0 23
"ZCTA5 01535" 4686 4439 16 30 0 0 4 197 0 197
"ZCTA5 01536" 7063 6047 352 0 530 0 47 87 16 71
"ZCTA5 01537" 2312 2230 0 0 16 0 0 66 0 66
"ZCTA5 01540" 11377 10890 107 33 78 0 61 208 36 172
"ZCTA5 01541" 3412 3323 46 0 43 0 0 0 0 0
"ZCTA5 01542" 1744 1698 0 0 14 0 32 0 0 0
"ZCTA5 01543" 7812 7449 117 0 157 0 39 50 0 50
"ZCTA5 01545" 35146 27769 702 23 5476 0 333 843 127 716
"ZCTA5 01550" 16800 14144 373 0 410 0 1055 818 68 750
"ZCTA5 01560" 4073 3326 0 0 730 0 0 17 0 17
"ZCTA5 01561" 359 297 33 0 11 0 0 18 4 14
"ZCTA5 01562" 11715 10862 45 14 29 0 614 151 36 115
"ZCTA5 01564" 7768 7631 60 0 24 0 12 41 0 41
"ZCTA5 01566" 6161 5930 11 0 148 0 15 57 9 48
"ZCTA5 01568" 7281 7013 2 0 91 32 0 143 0 143
"ZCTA5 01569" 13171 12864 112 0 107 0 27 61 0 61
"ZCTA5 01570" 16752 15209 415 0 252 0 279 597 13 584
"ZCTA5 01571" 11276 10456 214 19 132 9 41 405 29 376
"ZCTA5 01581" 18285 13864 809 51 3099 0 32 430 51 379
"ZCTA5 01583" 7600 6808 384 17 20 0 309 62 32 30
"ZCTA5 01585" 4448 4248 92 0 102 0 0 6 0 6
"ZCTA5 01588" 10262 9941 16 0 107 0 20 178 0 178
"ZCTA5 01590" 8808 8735 14 0 59 0 0 0 0 0
"ZCTA5 01602" 22353 18809 1665 23 899 0 376 581 195 386
"ZCTA5 01603" 18858 14932 1345 75 1823 0 530 153 87 66
"ZCTA5 01604" 35564 27539 3259 14 1965 76 1542 1169 246 923
"ZCTA5 01605" 25895 17791 4544 64 1361 0 1448 687 237 450
"ZCTA5 01606" 20283 17574 1791 12 737 0 112 57 16 41
"ZCTA5 01607" 8425 6520 964 89 382 0 210 260 157 103
"ZCTA5 01608" 3961 2582 539 64 224 0 62 490 33 457
"ZCTA5 01609" 21346 16702 2133 105 924 42 586 854 125 729
"ZCTA5 01610" 24114 16457 2828 16 1882 26 1961 944 289 655
"ZCTA5 01611" 2362 2262 43 8 10 0 0 39 0 39
"ZCTA5 01612" 4767 4392 212 0 107 0 28 28 0 28
"ZCTA5 01701" 30895 25514 1820 96 2113 0 866 486 64 422
"ZCTA5 01702" 36996 23719 3421 146 2787 6 5529 1388 401 987
"ZCTA5 01718" 563 238 0 0 325 0 0 0 0 0
"ZCTA5 01719" 4957 4185 21 10 655 0 0 86 15 71
"ZCTA5 01720" 20897 16351 235 73 3546 0 169 523 40 483
"ZCTA5 01721" 16305 14907 409 0 680 0 160 149 30 119
"ZCTA5 01730" 13297 11468 283 0 1100 0 122 324 13 311
"ZCTA5 01731" 1883 1507 186 0 32 0 34 124 0 124
"ZCTA5 01740" 4827 4620 2 0 98 0 7 100 0 100
"ZCTA5 01741" 4814 4277 28 0 373 0 11 125 0 125
"ZCTA5 01742" 17719 15923 528 15 728 0 196 329 24 305
"ZCTA5 01745" 378 322 0 0 42 0 0 14 0 14
"ZCTA5 01746" 13512 12703 113 0 355 133 62 146 21 125
"ZCTA5 01747" 5909 5780 17 0 112 0 0 0 0 0
"ZCTA5 01748" 14691 13833 3 7 686 0 42 120 23 97
"ZCTA5 01749" 18845 17482 120 16 462 0 192 573 38 535
"ZCTA5 01752" 38087 32103 912 20 2145 0 1365 1542 220 1322
"ZCTA5 01754" 10083 9177 77 0 273 0 85 471 0 471
"ZCTA5 01756" 5787 5607 14 24 70 0 14 58 0 58
"ZCTA5 01757" 28008 25082 360 192 475 0 1233 666 281 385
"ZCTA5 01760" 32559 28595 818 38 2335 0 269 504 72 432
"ZCTA5 01770" 4102 3806 0 0 260 0 12 24 14 10
"ZCTA5 01772" 9293 7827 107 0 1112 0 95 152 45 107
"ZCTA5 01773" 4701 4225 47 0 284 0 19 126 0 126
"ZCTA5 01775" 6488 6110 23 12 209 0 0 134 0 134
"ZCTA5 01776" 17482 15834 103 0 1049 0 147 349 40 309
"ZCTA5 01778" 13062 11468 140 25 1319 0 1 109 0 109
"ZCTA5 01801" 38252 33033 1398 8 2597 0 730 486 100 386
"ZCTA5 01803" 23998 19848 503 0 3107 0 191 349 29 320
"ZCTA5 01810" 32945 28500 365 16 3178 47 367 472 56 416
"ZCTA5 01821" 30168 27680 517 11 1559 0 169 232 83 149
"ZCTA5 01824" 24934 22601 166 4 1646 0 228 289 65 224
"ZCTA5 01826" 29213 26791 733 11 787 0 501 390 204 186
"ZCTA5 01827" 3128 3020 0 0 34 0 0 74 0 74
"ZCTA5 01830" 25062 19936 848 115 483 0 3087 593 278 315
"ZCTA5 01832" 21934 18313 523 97 410 0 2202 389 34 355
"ZCTA5 01833" 8083 7993 24 6 8 0 12 40 0 40
"ZCTA5 01834" 6401 6323 0 0 78 0 0 0 0 0
"ZCTA5 01835" 13548 12156 629 28 339 0 298 98 35 63
"ZCTA5 01840" 4432 992 342 53 25 0 2845 175 100 75
"ZCTA5 01841" 47741 13250 1429 138 862 0 30135 1927 776 1151
"ZCTA5 01843" 23686 10071 980 0 1523 0 10360 752 536 216
"ZCTA5 01844" 46687 36791 1065 62 2172 0 5553 1044 607 437
"ZCTA5 01845" 28156 25261 356 85 1551 0 584 319 40 279
"ZCTA5 01850" 16170 11316 1206 0 1002 17 1763 866 324 542
"ZCTA5 01851" 29726 13450 2018 18 11196 57 2411 576 193 383
"ZCTA5 01852" 32664 22292 2101 75 4006 66 3200 924 206 718
"ZCTA5 01854" 27336 16709 1092 99 4567 6 4168 695 402 293
"ZCTA5 01860" 6297 6215 29 0 46 0 0 7 0 7
"ZCTA5 01862" 10145 9196 207 12 345 0 176 209 126 83
"ZCTA5 01863" 8676 7613 23 0 484 0 485 71 11 60
"ZCTA5 01864" 14703 14107 84 0 402 0 60 50 0 50
"ZCTA5 01867" 24083 22469 302 13 746 0 201 352 160 192
"ZCTA5 01876" 28395 26463 451 75 1080 0 88 238 21 217
"ZCTA5 01879" 11198 10360 69 7 539 0 75 148 0 148
"ZCTA5 01880" 24699 23368 59 2 847 0 75 348 19 329
"ZCTA5 01886" 21716 18168 118 12 2671 22 274 451 13 438
"ZCTA5 01887" 22116 20822 308 0 649 0 27 310 40 270
"ZCTA5 01890" 21205 18729 40 12 2014 0 43 367 93 274
"ZCTA5 01901" 1832 845 339 0 105 0 174 369 15 354
"ZCTA5 01902" 44991 25743 6461 121 3943 8 6109 2606 251 2355
"ZCTA5 01904" 19076 16268 1484 11 349 0 623 341 10 331
"ZCTA5 01905" 24071 14760 3355 35 1605 0 3431 885 103 782
"ZCTA5 01906" 26516 24649 531 4 744 0 244 344 33 311
"ZCTA5 01907" 13974 13313 251 14 107 0 203 86 0 86
"ZCTA5 01908" 3420 3207 86 0 17 0 101 9 0 9
"ZCTA5 01913" 16267 15613 85 0 118 0 162 289 24 265
"ZCTA5 01915" 39455 36972 952 31 703 38 204 555 108 447
"ZCTA5 01921" 7950 7737 0 0 120 0 13 80 8 72
"ZCTA5 01922" 3062 3034 28 0 0 0 0 0 0 0
"ZCTA5 01923" 26265 25415 100 18 481 0 154 97 41 56
"ZCTA5 01929" 3470 3412 11 0 0 0 23 24 8 16
"ZCTA5 01930" 28869 27964 179 14 192 0 111 409 1 408
"ZCTA5 01937" 38 38 0 0 0 0 0 0 0 0
"ZCTA5 01938" 13127 12856 33 14 136 0 26 62 8 54
"ZCTA5 01940" 11793 11182 0 7 443 15 2 144 0 144
"ZCTA5 01944" 5137 5063 0 0 0 0 21 53 40 13
"ZCTA5 01945" 19811 19280 123 44 186 0 45 133 0 133
"ZCTA5 01949" 8839 7599 44 23 490 0 619 64 4 60
"ZCTA5 01950" 17370 16606 123 42 226 0 108 265 112 153
"ZCTA5 01951" 3585 3429 82 0 17 0 29 28 0 28
"ZCTA5 01952" 8212 8064 46 12 0 0 27 63 0 63
"ZCTA5 01960" 50674 46102 1061 17 1239 0 1794 461 82 379
"ZCTA5 01966" 7021 6911 0 17 14 0 59 20 0 20
"ZCTA5 01969" 5815 5727 77 0 11 0 0 0 0 0
"ZCTA5 01970" 41051 34108 2422 135 995 0 2170 1221 231 990
"ZCTA5 01982" 7809 6971 142 0 519 64 32 81 9 72
"ZCTA5 01983" 6075 5879 0 10 168 0 0 18 0 18
"ZCTA5 01984" 4831 4547 99 0 92 0 16 77 3 74
"ZCTA5 01985" 4222 4220 2 0 0 0 0 0 0 0
"ZCTA5 02019" 16165 15201 326 19 317 0 96 206 0 206
"ZCTA5 02021" 21408 18588 1413 0 1019 0 98 290 28 262
"ZCTA5 02025" 7483 7373 3 0 14 0 11 82 10 72
"ZCTA5 02026" 24521 21696 1188 6 828 0 330 473 24 449
"ZCTA5 02030" 5564 4984 51 14 250 0 79 186 0 186
"ZCTA5 02032" 3709 3212 0 0 339 0 158 0 0 0
"ZCTA5 02035" 16734 15661 306 5 652 0 35 75 1 74
"ZCTA5 02038" 31317 29235 279 73 1145 0 117 468 55 413
"ZCTA5 02043" 21916 21080 253 0 347 0 109 127 15 112
"ZCTA5 02045" 10391 9777 248 116 89 0 48 113 0 113
"ZCTA5 02047" 171 171 0 0 0 0 0 0 0 0
"ZCTA5 02048" 23094 21171 510 6 952 0 157 298 11 287
"ZCTA5 02050" 25360 24385 89 0 246 0 272 368 69 299
"ZCTA5 02052" 12004 11245 74 30 363 0 94 198 66 132
"ZCTA5 02053" 12670 11999 45 0 386 0 26 214 68 146
"ZCTA5 02054" 7852 7309 0 0 398 0 22 123 35 88
"ZCTA5 02056" 10994 9770 599 9 110 6 399 101 32 69
"ZCTA5 02061" 10430 9910 59 0 237 0 136 88 0 88
"ZCTA5 02062" 28483 24505 886 0 1493 6 1247 346 39 307
