"B03002_001" "B03002_002" "B03002_003" "B03002_004" "B03002_005" "B03002_006" "B03002_007" "B03002_008" "B03002_009" "B03002_010" "B03002_011" "B03002_012" "B03002_013" "B03002_014" "B03002_015" "B03002_016" "B03002_017" "B03002_018" "B03002_019" "B03002_020" "B03002_021"
"ZCTA5 01460" 8810 8684 8177 3 18 354 0 14 118 25 93 126 87 9 0 0 0 1 29 29 0
"ZCTA5 01462" 10034 9829 9336 151 2 123 0 0 217 0 217 205 142 0 0 15 0 33 15 0 15
"ZCTA5 01463" 11407 11173 10841 22 7 182 0 0 121 7 114 234 224 0 0 0 0 0 10 10 0
"ZCTA5 01464" 7235 6457 5585 574 6 145 0 6 141 0 141 778 245 25 0 0 0 441 67 67 0
"ZCTA5 01467" 590 585 581 0 0 4 0 0 0 0 0 5 5 0 0 0 0 0 0 0 0
"ZCTA5 01468" 4055 4043 3920 0 0 62 0 0 61 0 61 12 12 0 0 0 0 0 0 0 0
"ZCTA5 01469" 6669 6498 6412 0 17 55 0 0 14 0 14 171 98 0 0 0 0 0 73 21 52
"ZCTA5 01473" 7250 7115 7005 12 24 25 0 0 49 0 49 135 55 0 0 0 0 13 67 16 51
"ZCTA5 01474" 2237 2077 2038 0 0 39 0 0 0 0 0 160 0 0 0 0 0 160 0 0 0
"ZCTA5 01475" 10250 9885 9381 54 14 275 0 16 145 0 145 365 263 0 0 0 0 37 65 0 65
"ZCTA5 01501" 16025 15861 15334 157 59 90 11 40 170 25 145 164 128 12 0 0 0 24 0 0 0
"ZCTA5 01503" 2819 2758 2641 25 0 56 9 0 27 0 27 61 46 0 0 0 0 15 0 0 0
"ZCTA5 01504" 9028 8765 8311 133 0 75 0 17 229 3 226 263 88 0 0 0 0 54 121 121 0
"ZCTA5 01505" 4320 4190 4067 1 0 72 0 17 33 0 33 130 118 0 0 0 0 12 0 0 0
"ZCTA5 01506" 3363 3361 3342 0 0 0 0 8 11 0 11 2 2 0 0 0 0 0 0 0 0
"ZCTA5 01507" 12827 12331 12151 0 0 53 0 63 64 0 64 496 371 0 0 0 0 79 46 46 0
"ZCTA5 01510" 13614 11957 11303 212 57 139 29 14 203 13 190 1657 860 61 11 0 0 636 89 0 89
"ZCTA5 01515" 2058 2058 1992 22 0 0 0 0 44 0 44 0 0 0 0 0 0 0 0 0 0
"ZCTA5 01516" 8372 8294 8150 33 34 14 0 0 63 0 63 78 78 0 0 0 0 0 0 0 0
"ZCTA5 01518" 2972 2877 2775 3 0 13 0 0 86 0 86 95 95 0 0 0 0 0 0 0 0
"ZCTA5 01519" 6431 6399 6162 8 0 188 0 0 41 0 41 32 32 0 0 0 0 0 0 0 0
"ZCTA5 01520" 14156 13952 13341 65 0 415 26 21 84 0 84 204 169 0 12 0 0 2 21 21 0
"ZCTA5 01521" 2595 2548 2446 25 0 41 0 0 36 0 36 47 47 0 0 0 0 0 0 0 0
"ZCTA5 01522" 3041 3041 2971 30 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZCTA5 01523" 7329 6856 5958 570 0 137 0 18 173 11 162 473 142 11 25 0 0 283 12 12 0
"ZCTA5 01524" 6841 6567 6291 76 0 194 0 0 6 0 6 274 266 0 6 0 0 2 0 0 0
"ZCTA5 01525" 203 203 203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZCTA5 01527" 13216 12825 12273 28 0 373 0 47 104 21 83 391 335 22 0 0 0 34 0 0 0
"ZCTA5 01529" 3154 3127 3027 57 0 0 0 6 37 0 37 27 0 0 0 0 0 8 19 19 0
"ZCTA5 01531" 1124 1107 1102 0 0 5 0 0 0 0 0 17 3 0 0 0 0 10 4 4 0
"ZCTA5 01532" 14180 13623 12087 85 15 1071 0 75 290 70 220 557 363 0 0 0 0 137 57 46 11
"ZCTA5 01534" 5142 5024 4921 32 0 48 0 0 23 0 23 118 106 0 0 0 0 12 0 0 0
"ZCTA5 01535" 4686 4650 4439 15 30 0 0 0 166 0 166 36 0 1 0 0 0 4 31 0 31
"ZCTA5 01536" 7063 6801 5873 335 0 530 0 0 63 1 62 262 174 17 0 0 0 47 24 15 9
"ZCTA5 01537" 2312 2299 2217 0 0 16 0 0 66 0 66 13 13 0 0 0 0 0 0 0 0
"ZCTA5 01540" 11377 10970 10600 84 0 78 0 0 208 36 172 407 290 23 33 0 0 61 0 0 0
"ZCTA5 01541" 3412 3396 3307 46 0 43 0 0 0 0 0 16 16 0 0 0 0 0 0 0 0
"ZCTA5 01542" 1744 1721 1698 0 0 14 0 9 0 0 0 23 0 0 0 0 0 23 0 0 0
"ZCTA5 01543" 7812 7532 7208 117 0 157 0 0 50 0 50 280 241 0 0 0 0 39 0 0 0
"ZCTA5 01545" 35146 34313 27207 691 17 5476 0 175 747 92 655 833 562 11 6 0 0 158 96 35 61
"ZCTA5 01550" 16800 11651 10614 191 0 410 0 5 431 16 415 5149 3530 182 0 0 0 1050 387 52 335
"ZCTA5 01560" 4073 3975 3228 0 0 730 0 0 17 0 17 98 98 0 0 0 0 0 0 0 0
"ZCTA5 01561" 359 351 293 33 0 11 0 0 14 0 14 8 4 0 0 0 0 0 4 4 0
"ZCTA5 01562" 11715 10859 10685 45 14 29 0 0 86 0 86 856 177 0 0 0 0 614 65 36 29
"ZCTA5 01564" 7768 7725 7600 60 0 24 0 0 41 0 41 43 31 0 0 0 0 12 0 0 0
"ZCTA5 01566" 6161 5871 5660 0 0 148 0 15 48 0 48 290 270 11 0 0 0 0 9 9 0
"ZCTA5 01568" 7281 7231 6979 2 0 91 32 0 127 0 127 50 34 0 0 0 0 0 16 0 16
"ZCTA5 01569" 13171 13006 12712 112 0 107 0 14 61 0 61 165 152 0 0 0 0 13 0 0 0
"ZCTA5 01570" 16752 16191 14884 385 0 252 0 96 574 0 574 561 325 30 0 0 0 183 23 13 10
"ZCTA5 01571" 11276 10851 10083 203 19 132 9 0 405 29 376 425 373 11 0 0 0 41 0 0 0
"ZCTA5 01581" 18285 17544 13310 780 16 3099 0 0 339 16 323 741 554 29 35 0 0 32 91 35 56
"ZCTA5 01583" 7600 7074 6594 375 0 20 0 33 52 22 30 526 214 9 17 0 0 276 10 10 0
"ZCTA5 01585" 4448 4448 4248 92 0 102 0 0 6 0 6 0 0 0 0 0 0 0 0 0 0
"ZCTA5 01588" 10262 10061 9760 16 0 107 0 0 178 0 178 201 181 0 0 0 0 20 0 0 0
"ZCTA5 01590" 8808 8731 8658 14 0 59 0 0 0 0 0 77 77 0 0 0 0 0 0 0 0
"ZCTA5 01602" 22353 20117 17125 1624 23 899 0 30 416 59 357 2236 1684 41 0 0 0 346 165 136 29
