"B19013_001" "B19013A_001" "B19013B_001" "B19013C_001" "B19013D_001" "B19013E_001" "B19013F_001" "B19013G_001" "B19013H_001" "B19013I_001"
"ZCTA5 01904" 74448 74291 78750 NA 84276 NA 47946 98482 75068 39573
"ZCTA5 01905" 43686 45630 41998 7344 47500 NA 42214 17151 47963 34114
"ZCTA5 01906" 75258 75245 100194 NA 98657 NA 65708 58182 75152 69023
"ZCTA5 01907" 90289 90455 90147 NA 176250 NA 2499 NA 88512 94500
"ZCTA5 01908" 77243 76949 83088 NA NA NA NA NA 77279 NA
"ZCTA5 01913" 79293 80248 77583 NA 162857 NA 29223 71136 79880 93240
"ZCTA5 01915" 67733 68102 45298 NA 110179 208036 6546 91111 69263 12404
"ZCTA5 01921" 137159 135682 NA NA 192679 NA NA NA 135682 NA
"ZCTA5 01922" 115500 115500 NA NA NA NA NA NA 115500 NA
"ZCTA5 01923" 78593 78718 80565 NA 69722 NA 31875 250001 78891 22679
"ZCTA5 01929" 79492 79492 NA NA NA NA NA NA 79492 NA
"ZCTA5 01930" 59061 60125 40833 NA 154583 NA 35650 33113 60000 37197
"ZCTA5 01937" NA NA NA NA NA NA NA NA NA NA
"ZCTA5 01938" 84609 85451 NA NA 66406 NA NA NA 85644 20167
"ZCTA5 01940" 98426 93824 NA NA 152198 NA NA NA 94596 49429
"ZCTA5 01944" 114639 114447 NA NA NA NA NA NA 114447 NA
"ZCTA5 01945" 99574 100861 NA NA 105221 NA 25850 102500 102734 73143
"ZCTA5 01949" 93415 91449 NA NA 138750 NA 167750 NA 90876 126633
"ZCTA5 01950" 80861 79884 40816 NA 112875 NA 198389 107578 80195 79821
"ZCTA5 01951" 68958 71850 51737 NA NA NA NA NA 71850 NA
"ZCTA5 01952" 68194 67935 87750 NA NA NA NA NA 68019 46389
"ZCTA5 01960" 65432 65995 58906 NA 94485 NA 35972 80000 66157 44327
"ZCTA5 01966" 71447 71930 NA NA NA NA NA NA 71930 NA
"ZCTA5 01969" 79449 78915 119917 NA NA NA NA NA 78915 NA
"ZCTA5 01970" 56203 60502 35848 38711 54196 NA 32442 37500 61548 33882
"ZCTA5 01982" 103774 107321 NA NA 2499 NA NA NA 110733 37381
"ZCTA5 01983" 116122 115256 NA NA 118438 NA NA NA 115256 NA
"ZCTA5 01984" 139856 140089 NA NA 66979 NA NA NA 140089 NA
"ZCTA5 01985" 104931 104931 NA NA NA NA NA NA 107950 4226
"ZCTA5 02019" 83534 83117 81776 NA 103214 NA NA 47679 83157 48304
"ZCTA5 02021" 90951 91676 81779 NA 111071 NA 51343 87986 90853 103603
"ZCTA5 02025" 117831 117574 NA NA 250001 NA NA NA 117574 NA
"ZCTA5 02026" 83364 83462 75481 NA 182596 NA 73417 82059 83641 74518
"ZCTA5 02030" 184646 170625 250001 NA 250001 NA 250001 250001 170625 250001
"ZCTA5 02032" 74940 74702 NA NA 167679 NA NA NA 74211 23750
"ZCTA5 02035" 92370 89840 32228 NA 107356 NA NA NA 89333 250001
"ZCTA5 02038" 92066 91176 87000 NA 159907 NA NA 78966 91000 77083
"ZCTA5 02043" 99318 100368 87938 NA 123295 NA 27250 2499 100250 26917
"ZCTA5 02045" 72036 69301 146545 100670 NA NA NA 203060 69503 44250
"ZCTA5 02047" 31676 31676 NA NA NA NA NA NA 31676 NA
